case index 1 = {
los index, 0
num freq, 1298
num column, 15
Freq,  combin,  path,  path thermal,  surface,  path multiple,  sing,  grnd,  drct,  total,  irrad,  irrad,  - nat log,  direct,  ToA,  bbody
[cm-1],  path trans,  emission,   scat,   emission,   scat,  scat,  rflt,  rflt,   rad,   ref,  @obs,  path trans,  emiss,  irrad,  temp[K]
14835, 0.712307, 4.593e-34, 2.46166e-32, 8.31626e-32, 3.10147e-08, 4.36185e-08, 3.77349e-08, 2.77243e-08, 1.12368e-07, 3.26812e-06, 6.93992e-06, 0.339246, 0.967482, 6.93992e-06, 1229.55
14850, 0.711882, 4.27633e-34, 2.29571e-32, 7.74678e-32, 3.10118e-08, 4.36334e-08, 3.76581e-08, 2.76596e-08, 1.12303e-07, 3.25913e-06, 6.92999e-06, 0.339843, 0.967468, 6.92999e-06, 1230.53
14865, 0.711428, 4.00169e-34, 2.1409e-32, 7.21596e-32, 3.09146e-08, 4.35226e-08, 3.7468e-08, 2.75118e-08, 1.11905e-07, 3.24035e-06, 6.89985e-06, 0.340482, 0.967454, 6.89985e-06, 1231.31
14880, 0.71105, 3.71128e-34, 1.99668e-32, 6.72223e-32, 2.95986e-08, 4.16798e-08, 3.5801e-08, 2.62793e-08, 1.07079e-07, 3.0939e-06, 6.59576e-06, 0.341012, 0.967441, 6.59576e-06, 1229.22
14895, 0.71059, 3.46286e-34, 1.86198e-32, 6.26153e-32, 3.09349e-08, 4.35835e-08, 3.73443e-08, 2.74042e-08, 1.11863e-07, 3.225e-06, 6.88513e-06, 0.341659, 0.967427, 6.88513e-06, 1233.34
14910, 0.710167, 3.22708e-34, 1.73645e-32, 5.83268e-32, 3.10899e-08, 4.38186e-08, 3.7457e-08, 2.74776e-08, 1.12365e-07, 3.23229e-06, 6.90983e-06, 0.342256, 0.967414, 6.90983e-06, 1234.68
14925, 0.70966, 3.02036e-34, 1.61919e-32, 5.43254e-32, 3.07225e-08, 4.32831e-08, 3.6895e-08, 2.70648e-08, 1.10901e-07, 3.18242e-06, 6.81401e-06, 0.34297, 0.9674, 6.81401e-06, 1234.78
14940, 0.709216, 2.81757e-34, 1.50997e-32, 5.06029e-32, 3.13265e-08, 4.42081e-08, 3.75945e-08, 2.75673e-08, 1.13129e-07, 3.24017e-06, 6.9473e-06, 0.343595, 0.967387, 6.9473e-06, 1237.22
14955, 0.708529, 2.6773e-34, 1.40769e-32, 4.71192e-32, 3.13252e-08, 4.42477e-08, 3.75236e-08, 2.7502e-08, 1.13096e-07, 3.23116e-06, 6.94269e-06, 0.344564, 0.967373, 6.94269e-06, 1238.23
14970, 0.708272, 2.4554e-34, 1.31302e-32, 4.39017e-32, 3.04834e-08, 4.30539e-08, 3.64412e-08, 2.6699e-08, 1.09979e-07, 3.13553e-06, 6.74284e-06, 0.344928, 0.96736, 6.74284e-06, 1237.27
14985, 0.707607, 2.32914e-34, 1.22408e-32, 4.08803e-32, 3.13147e-08, 4.428e-08, 3.73668e-08, 2.73708e-08, 1.12961e-07, 3.21311e-06, 6.92389e-06, 0.345867, 0.967347, 6.92389e-06, 1240.2
15000, 0.706786, 2.22949e-34, 1.14096e-32, 3.80582e-32, 3.05947e-08, 4.33263e-08, 3.64399e-08, 2.66848e-08, 1.10361e-07, 3.1313e-06, 6.76515e-06, 0.347028, 0.967333, 6.76515e-06, 1239.57
15015, 0.706517, 2.05434e-34, 1.0642e-32, 3.54585e-32, 3.13957e-08, 4.44583e-08, 3.73184e-08, 2.73192e-08, 1.13172e-07, 3.20444e-06, 6.92876e-06, 0.347409, 0.96732, 6.92876e-06, 1242.39
15030, 0.705796, 1.95017e-34, 9.92033e-33, 3.30152e-32, 3.13289e-08, 4.44432e-08, 3.71855e-08, 2.72172e-08, 1.12958e-07, 3.19118e-06, 6.91598e-06, 0.348428, 0.967307, 6.91598e-06, 1243.28
15045, 0.70483, 1.88766e-34, 9.24463e-33, 3.07294e-32, 3.04864e-08, 4.33138e-08, 3.61098e-08, 2.64214e-08, 1.0991e-07, 3.09662e-06, 6.73132e-06, 0.349798, 0.967293, 6.73132e-06, 1242.35
15060, 0.705177, 1.66596e-34, 8.6301e-33, 2.86551e-32, 3.13686e-08, 4.44756e-08, 3.70631e-08, 2.7105e-08, 1.12907e-07, 3.17545e-06, 6.89506e-06, 0.349307, 0.96728, 6.89506e-06, 1245.3
15075, 0.704099, 1.6285e-34, 8.04101e-33, 2.66667e-32, 3.03343e-08, 4.31144e-08, 3.57816e-08, 2.61633e-08, 1.0923e-07, 3.06388e-06, 6.67559e-06, 0.350836, 0.967267, 6.67559e-06, 1243.96
15090, 0.703369, 1.54898e-34, 7.49547e-33, 2.48285e-32, 3.1229e-08, 4.44487e-08, 3.67716e-08, 2.68809e-08, 1.12449e-07, 3.14665e-06, 6.87156e-06, 0.351874, 0.967254, 6.87156e-06, 1247.06
15105, 0.703388, 1.39911e-34, 6.99392e-33, 2.31416e-32, 3.152e-08, 4.48164e-08, 3.70275e-08, 2.70561e-08, 1.13364e-07, 3.16589e-06, 6.91341e-06, 0.351847, 0.967241, 6.91341e-06, 1248.67
15120, 0.701915, 1.40694e-34, 6.51316e-33, 2.15234e-32, 3.10124e-08, 4.42579e-08, 3.63801e-08, 2.65809e-08, 1.1165e-07, 3.10904e-06, 6.82044e-06, 0.353942, 0.967228, 6.82044e-06, 1248.6
15135, 0.700721, 1.37674e-34, 6.06747e-33, 2.00262e-32, 3.10855e-08, 4.44888e-08, 3.64106e-08, 2.65999e-08, 1.11985e-07, 3.11002e-06, 6.84805e-06, 0.355646, 0.967214, 6.84805e-06, 1249.84
15150, 0.698188, 1.45581e-34, 5.6424e-33, 1.85974e-32, 3.08085e-08, 4.44014e-08, 3.60585e-08, 2.63477e-08, 1.11268e-07, 3.0793e-06, 6.83376e-06, 0.359267, 0.967201, 6.83376e-06, 1250.41
15165, 0.699375, 1.22835e-34, 5.27275e-33, 1.73626e-32, 2.98298e-08, 4.27907e-08, 3.48101e-08, 2.54172e-08, 1.07431e-07, 2.96937e-06, 6.56598e-06, 0.357568, 0.967188, 6.56598e-06, 1248.92
15180, 0.691337, 1.67954e-34, 4.86709e-33, 1.59963e-32, 2.97791e-08, 4.377e-08, 3.48399e-08, 2.54781e-08, 1.08389e-07, 2.9753e-06, 6.74457e-06, 0.369127, 0.967175, 6.74457e-06, 1250.57
15195, 0.69644, 1.20186e-34, 4.57228e-33, 1.50188e-32, 3.08332e-08, 4.45616e-08, 3.58859e-08, 2.61998e-08, 1.11281e-07, 3.05837e-06, 6.82419e-06, 0.361774, 0.967162, 6.82419e-06, 1253.49
15210, 0.681221, 1.98938e-34, 4.17867e-33, 1.36918e-32, 2.82504e-08, 4.28033e-08, 3.31692e-08, 2.43125e-08, 1.04223e-07, 2.83694e-06, 6.61949e-06, 0.383869, 0.967149, 6.61949e-06, 1249.82
15225, 0.684982, 1.62153e-34, 3.91887e-33, 1.28313e-32, 2.59772e-08, 3.88509e-08, 3.03361e-08, 2.21984e-08, 9.51642e-08, 2.58923e-06, 5.97897e-06, 0.378362, 0.967136, 5.97897e-06, 1244.38
15240, 0.685432, 1.46866e-34, 3.65892e-33, 1.19667e-32, 2.42343e-08, 3.6146e-08, 2.81978e-08, 2.06156e-08, 8.85782e-08, 2.40367e-06, 5.54976e-06, 0.377705, 0.967123, 5.54976e-06, 1240.34
15255, 0.681768, 1.50656e-34, 3.39625e-33, 1.10934e-32, 2.81547e-08, 4.24651e-08, 3.28217e-08, 2.40221e-08, 1.03442e-07, 2.79975e-06, 6.52444e-06, 0.383065, 0.96711, 6.52444e-06, 1252.34
15270, 0.672174, 1.7607e-34, 3.12559e-33, 1.01936e-32, 2.77228e-08, 4.30912e-08, 3.25584e-08, 2.39033e-08, 1.03372e-07, 2.78481e-06, 6.65786e-06, 0.397238, 0.967098, 6.65786e-06, 1253.32
15285, 0.6922, 8.4872e-35, 2.99933e-33, 9.78341e-33, 3.08755e-08, 4.4958e-08, 3.55353e-08, 2.59033e-08, 1.11369e-07, 3.01664e-06, 6.82224e-06, 0.36788, 0.967085, 6.82224e-06, 1259.69
15300, 0.680092, 1.22129e-34, 2.75194e-33, 8.9586e-33, 2.91963e-08, 4.41205e-08, 3.3809e-08, 2.4715e-08, 1.07126e-07, 2.87714e-06, 6.74783e-06, 0.385527, 0.967072, 6.74783e-06, 1257.91
15315, 0.694035, 6.38377e-35, 2.61758e-33, 8.52052e-33, 3.14344e-08, 4.54158e-08, 3.59672e-08, 2.61827e-08, 1.12817e-07, 3.04681e-06, 6.85244e-06, 0.365233, 0.967059, 6.85244e-06, 1262.67
15330, 0.675833, 1.17688e-34, 2.38172e-33, 7.73277e-33, 2.87771e-08, 4.40031e-08, 3.32738e-08, 2.43367e-08, 1.06054e-07, 2.83089e-06, 6.72222e-06, 0.39181, 0.967046, 6.72222e-06, 1259.23
15345, 0.647232, 1.90894e-34, 2.13385e-33, 6.90185e-33, 2.60683e-08, 4.3557e-08, 3.07013e-08, 2.26496e-08, 1.00327e-07, 2.63363e-06, 6.79279e-06, 0.435051, 0.967034, 6.79279e-06, 1256.27
15360, 0.68941, 6.07219e-35, 2.11254e-33, 6.8516e-33, 3.1006e-08, 4.53322e-08, 3.53535e-08, 2.57359e-08, 1.11692e-07, 2.99134e-06, 6.82245e-06, 0.371919, 0.967021, 6.82245e-06, 1265.02
15375, 0.688814, 5.71616e-35, 1.96949e-33, 6.38005e-33, 3.02636e-08, 4.42815e-08, 3.44218e-08, 2.50463e-08, 1.08967e-07, 2.91007e-06, 6.6538e-06, 0.372783, 0.967008, 6.6538e-06, 1264.25
15390, 0.668896, 9.84374e-35, 1.78647e-33, 5.77413e-33, 2.51057e-08, 3.91878e-08, 2.90218e-08, 2.12547e-08, 9.33153e-08, 2.46858e-06, 5.97055e-06, 0.402127, 0.966995, 5.97055e-06, 1254.16
15405, 0.670263, 8.9278e-35, 1.67064e-33, 5.39235e-33, 2.90225e-08, 4.49406e-08, 3.32818e-08, 2.43237e-08, 1.07245e-07, 2.82394e-06, 6.82588e-06, 0.400086, 0.966983, 6.82588e-06, 1265.14
15420, 0.665746, 9.20432e-35, 1.54899e-33, 4.99166e-33, 2.78657e-08, 4.37203e-08, 3.19658e-08, 2.33817e-08, 1.03552e-07, 2.71354e-06, 6.64944e-06, 0.406848, 0.96697, 6.64944e-06, 1263.64
15435, 0.645946, 1.21797e-34, 1.40469e-33, 4.51373e-33, 2.63636e-08, 4.40006e-08, 3.06559e-08, 2.2571e-08, 1.0102e-07, 2.61845e-06, 6.78134e-06, 0.43704, 0.966958, 6.78134e-06, 1262.88
15450, 0.667753, 7.596e-35, 1.35262e-33, 4.34867e-33, 2.76019e-08, 4.29407e-08, 3.14342e-08, 2.2956e-08, 1.01977e-07, 2.6621e-06, 6.49022e-06, 0.403837, 0.966945, 6.49022e-06, 1264.57
15465, 0.67717, 5.36358e-35, 1.27869e-33, 4.10997e-33, 2.88178e-08, 4.34682e-08, 3.25252e-08, 2.36726e-08, 1.04811e-07, 2.74416e-06, 6.50915e-06, 0.389833, 0.966932, 6.50915e-06, 1267.57
15480, 0.682056, 4.11679e-35, 1.20108e-33, 3.85797e-33, 3.02757e-08, 4.49367e-08, 3.40087e-08, 2.4714e-08, 1.09221e-07, 2.86379e-06, 6.68789e-06, 0.382644, 0.96692, 6.68789e-06, 1271.57
15495, 0.687495, 2.89046e-35, 1.12891e-33, 3.62416e-33, 3.08241e-08, 4.49207e-08, 3.44312e-08, 2.49728e-08, 1.10176e-07, 2.89269e-06, 6.64444e-06, 0.374701, 0.966907, 6.64444e-06, 1273.23
15510, 0.688002, 2.53874e-35, 1.05396e-33, 3.38005e-33, 3.1789e-08, 4.62013e-08, 3.54177e-08, 2.56732e-08, 1.13408e-07, 2.9727e-06, 6.81752e-06, 0.373964, 0.966895, 6.81752e-06, 1276.35
15525, 0.689665, 2.07585e-35, 9.85576e-34, 3.15768e-33, 2.98655e-08, 4.31283e-08, 3.31659e-08, 2.40207e-08, 1.0616e-07, 2.7803e-06, 6.34261e-06, 0.371549, 0.966882, 6.34261e-06, 1272.57
15540, 0.688149, 2.04734e-35, 9.17576e-34, 2.93633e-33, 3.09063e-08, 4.47948e-08, 3.42751e-08, 2.48223e-08, 1.09976e-07, 2.87201e-06, 6.58328e-06, 0.37375, 0.96687, 6.58328e-06, 1276.16
15555, 0.688698, 1.77923e-35, 8.56713e-34, 2.7387e-33, 3.20991e-08, 4.63895e-08, 3.55045e-08, 2.5697e-08, 1.13993e-07, 2.97211e-06, 6.80127e-06, 0.372952, 0.966858, 6.80127e-06, 1279.8
15570, 0.688784, 1.5876e-35, 7.99372e-34, 2.55264e-33, 3.05039e-08, 4.40202e-08, 3.36602e-08, 2.43507e-08, 1.08184e-07, 2.81534e-06, 6.44091e-06, 0.372828, 0.966845, 6.44091e-06, 1277
15585, 0.687744, 1.52982e-35, 7.44712e-34, 2.37533e-33, 3.12904e-08, 4.52532e-08, 3.44687e-08, 2.49304e-08, 1.11012e-07, 2.88129e-06, 6.61397e-06, 0.374339, 0.966833, 6.61397e-06, 1279.9
15600, 0.686715, 1.46913e-35, 6.93795e-34, 2.21037e-33, 3.2065e-08, 4.64703e-08, 3.52607e-08, 2.54978e-08, 1.13796e-07, 2.94577e-06, 6.78439e-06, 0.375835, 0.966821, 6.78439e-06, 1282.74
15615, 0.686525, 1.33274e-35, 6.47093e-34, 2.05936e-33, 3.10701e-08, 4.50009e-08, 3.40924e-08, 2.46428e-08, 1.10163e-07, 2.84594e-06, 6.55858e-06, 0.376113, 0.966808, 6.55858e-06, 1281.38
15630, 0.685646, 1.26351e-35, 6.02964e-34, 1.91673e-33, 3.10287e-08, 4.50087e-08, 3.39848e-08, 2.45587e-08, 1.10022e-07, 2.83518e-06, 6.55232e-06, 0.377394, 0.966796, 6.55232e-06, 1282.31
15645, 0.684739, 1.197e-35, 5.6179e-34, 1.78391e-33, 3.20773e-08, 4.66036e-08, 3.50698e-08, 2.53362e-08, 1.13751e-07, 2.92385e-06, 6.7772e-06, 0.378717, 0.966784, 6.7772e-06, 1285.77
15660, 0.684031, 1.11928e-35, 5.23595e-34, 1.66076e-33, 3.20671e-08, 4.66315e-08, 3.49912e-08, 2.52716e-08, 1.1369e-07, 2.91532e-06, 6.77293e-06, 0.379752, 0.966771, 6.77293e-06, 1286.76
15675, 0.68409, 9.93643e-36, 4.88505e-34, 1.54785e-33, 3.18642e-08, 4.62669e-08, 3.46903e-08, 2.5042e-08, 1.12821e-07, 2.88777e-06, 6.7077e-06, 0.379666, 0.966759, 6.7077e-06, 1287.21
15690, 0.681066, 1.07352e-35, 4.53826e-34, 1.43611e-33, 3.16578e-08, 4.63505e-08, 3.44412e-08, 2.48685e-08, 1.12449e-07, 2.86672e-06, 6.72403e-06, 0.384096, 0.966747, 6.72403e-06, 1287.99
15705, 0.681929, 9.08827e-36, 4.23877e-34, 1.34004e-33, 3.17948e-08, 4.63637e-08, 3.44991e-08, 2.48933e-08, 1.12658e-07, 2.86852e-06, 6.70966e-06, 0.38283, 0.966735, 6.70966e-06, 1289.15
15720, 0.679296, 9.49887e-36, 3.93982e-34, 1.24399e-33, 3.15127e-08, 4.62755e-08, 3.41615e-08, 2.46533e-08, 1.1195e-07, 2.83983e-06, 6.69947e-06, 0.386698, 0.966723, 6.69947e-06, 1289.7
15735, 0.678833, 8.72734e-36, 3.673e-34, 1.15851e-33, 3.14791e-08, 4.62345e-08, 3.40582e-08, 2.457e-08, 1.11772e-07, 2.8292e-06, 6.68426e-06, 0.387381, 0.966711, 6.68426e-06, 1290.61
15750, 0.678075, 8.14952e-36, 3.42283e-34, 1.07843e-33, 3.10873e-08, 4.57139e-08, 3.3576e-08, 2.4216e-08, 1.10377e-07, 2.78742e-06, 6.6014e-06, 0.388497, 0.966698, 6.6014e-06, 1290.7
15765, 0.676792, 7.81396e-36, 3.18732e-34, 1.0031e-33, 3.07866e-08, 4.53888e-08, 3.31956e-08, 2.39359e-08, 1.09371e-07, 2.75419e-06, 6.55035e-06, 0.390392, 0.966686, 6.55035e-06, 1291.05
15780, 0.676814, 6.97378e-36, 2.97346e-34, 9.34835e-34, 3.04062e-08, 4.47623e-08, 3.27092e-08, 2.35731e-08, 1.07878e-07, 2.71145e-06, 6.44908e-06, 0.390359, 0.966674, 6.44908e-06, 1291.06
15795, 0.674503, 7.06086e-36, 2.76482e-34, 8.68208e-34, 3.09876e-08, 4.58891e-08, 3.32998e-08, 2.40004e-08, 1.10176e-07, 2.75961e-06, 6.61286e-06, 0.393779, 0.966662, 6.61286e-06, 1293.63
15810, 0.672164, 6.88323e-36, 2.57061e-34, 8.06284e-34, 3.08887e-08, 4.60174e-08, 3.31636e-08, 2.39044e-08, 1.1007e-07, 2.74758e-06, 6.63397e-06, 0.397252, 0.96665, 6.63397e-06, 1294.57
15825, 0.666834, 7.44357e-36, 2.37926e-34, 7.45421e-34, 2.94693e-08, 4.4542e-08, 3.16797e-08, 2.28532e-08, 1.05691e-07, 2.62582e-06, 6.44761e-06, 0.405214, 0.966638, 6.44761e-06, 1292.61
15840, 0.669607, 5.55774e-36, 2.22797e-34, 6.97548e-34, 3.10677e-08, 4.64186e-08, 3.33029e-08, 2.3996e-08, 1.10789e-07, 2.75613e-06, 6.70289e-06, 0.401064, 0.966626, 6.70289e-06, 1297.09
15855, 0.666822, 5.15095e-36, 2.07016e-34, 6.47342e-34, 3.09128e-08, 4.64429e-08, 3.31721e-08, 2.39133e-08, 1.10528e-07, 2.74565e-06, 6.72464e-06, 0.405231, 0.966614, 6.72464e-06, 1297.94
15870, 0.662644, 5.39876e-36, 1.92015e-34, 5.99476e-34, 2.99754e-08, 4.55363e-08, 3.21947e-08, 2.32281e-08, 1.07706e-07, 2.66602e-06, 6.61001e-06, 0.411517, 0.966602, 6.61001e-06, 1297.05
15885, 0.656452, 5.63113e-36, 1.77474e-34, 5.53429e-34, 2.9663e-08, 4.57357e-08, 3.19288e-08, 2.30586e-08, 1.07328e-07, 2.64563e-06, 6.68569e-06, 0.420906, 0.966591, 6.68569e-06, 1297.8
15900, 0.661976, 5.06607e-36, 1.66925e-34, 5.20076e-34, 3.04947e-08, 4.63742e-08, 3.25297e-08, 2.34398e-08, 1.09399e-07, 2.68841e-06, 6.69807e-06, 0.412526, 0.966579, 6.69807e-06, 1300.23
15915, 0.644113, 5.34527e-36, 1.51577e-34, 4.71575e-34, 2.81061e-08, 4.44992e-08, 3.04277e-08, 2.20185e-08, 1.03033e-07, 2.5245e-06, 6.62005e-06, 0.439881, 0.966567, 6.62005e-06, 1296.83
15930, 0.647874, 5.33486e-36, 1.42573e-34, 4.42021e-34, 2.8982e-08, 4.58114e-08, 3.12958e-08, 2.26665e-08, 1.06089e-07, 2.59787e-06, 6.70249e-06, 0.434059, 0.966555, 6.70249e-06, 1300
15945, 0.668523, 3.64929e-36, 1.36947e-34, 4.25042e-34, 3.13226e-08, 4.67678e-08, 3.29677e-08, 2.36902e-08, 1.11058e-07, 2.71424e-06, 6.63312e-06, 0.402684, 0.966543, 6.63312e-06, 1304.4
15960, 0.671138, 2.90702e-36, 1.28242e-34, 3.97638e-34, 3.09608e-08, 4.57944e-08, 3.24629e-08, 2.33013e-08, 1.09218e-07, 2.66875e-06, 6.46737e-06, 0.39878, 0.966531, 6.46737e-06, 1304.18
15975, 0.672331, 2.46684e-36, 1.19775e-34, 3.7121e-34, 2.99844e-08, 4.41374e-08, 3.13462e-08, 2.24838e-08, 1.05468e-07, 2.57421e-06, 6.21366e-06, 0.397004, 0.96652, 6.21366e-06, 1302.61
15990, 0.672459, 2.23155e-36, 1.11768e-34, 3.45988e-34, 3.04114e-08, 4.47031e-08, 3.17134e-08, 2.27366e-08, 1.06828e-07, 2.60224e-06, 6.27877e-06, 0.396815, 0.966508, 6.27877e-06, 1304.57
16005, 0.672417, 2.03811e-36, 1.04271e-34, 3.22398e-34, 3.16381e-08, 4.64642e-08, 3.29115e-08, 2.35852e-08, 1.11014e-07, 2.69842e-06, 6.51191e-06, 0.396876, 0.966496, 6.51191e-06, 1308.44
16020, 0.672489, 1.85131e-36, 9.72938e-35, 3.00466e-34, 3.17442e-08, 4.65644e-08, 3.29401e-08, 2.35954e-08, 1.11249e-07, 2.69864e-06, 6.5109e-06, 0.396769, 0.966484, 6.5109e-06, 1309.61
16035, 0.672359, 1.70535e-36, 9.07577e-35, 2.79941e-34, 3.26866e-08, 4.79202e-08, 3.38366e-08, 2.42276e-08, 1.14443e-07, 2.76999e-06, 6.6859e-06, 0.396962, 0.966473, 6.6859e-06, 1312.74
16050, 0.672257, 1.56621e-36, 8.46624e-35, 2.60828e-34, 3.11324e-08, 4.56134e-08, 3.21503e-08, 2.3011e-08, 1.08896e-07, 2.62997e-06, 6.35009e-06, 0.397115, 0.966461, 6.35009e-06, 1310.06
16065, 0.672118, 1.44327e-36, 7.89724e-35, 2.43007e-34, 3.27411e-08, 4.79464e-08, 3.3731e-08, 2.41326e-08, 1.14418e-07, 2.75721e-06, 6.66037e-06, 0.397321, 0.966449, 6.66037e-06, 1314.76
16080, 0.672002, 1.32765e-36, 7.36671e-35, 2.2641e-34, 3.16621e-08, 4.63405e-08, 3.25411e-08, 2.32721e-08, 1.10544e-07, 2.65798e-06, 6.42311e-06, 0.397494, 0.966438, 6.42311e-06, 1313.21
16095, 0.671787, 1.22437e-36, 6.87081e-35, 2.10915e-34, 3.23987e-08, 4.73998e-08, 3.32197e-08, 2.37481e-08, 1.13018e-07, 2.71141e-06, 6.55686e-06, 0.397814, 0.966426, 6.55686e-06, 1315.88
16110, 0.67151, 9.34878e-37, 6.40754e-35, 1.96462e-34, 3.30769e-08, 4.83801e-08, 3.38366e-08, 2.41798e-08, 1.15294e-07, 2.75975e-06, 6.67987e-06, 0.398226, 0.966415, 6.67987e-06, 1318.39
16125, 0.671337, 8.62585e-37, 5.97644e-35, 1.83027e-34, 3.22944e-08, 4.72166e-08, 3.29577e-08, 2.35425e-08, 1.12469e-07, 2.68609e-06, 6.5053e-06, 0.398484, 0.966403, 6.5053e-06, 1317.55
16140, 0.671089, 7.97489e-37, 5.57371e-35, 1.70491e-34, 3.20225e-08, 4.68092e-08, 3.26051e-08, 2.32816e-08, 1.11437e-07, 2.6554e-06, 6.43626e-06, 0.398853, 0.966392, 6.43626e-06, 1317.87
16155, 0.670822, 7.37808e-37, 5.19797e-35, 1.58809e-34, 3.27582e-08, 4.78756e-08, 3.32765e-08, 2.37521e-08, 1.1391e-07, 2.70814e-06, 6.56989e-06, 0.399252, 0.96638, 6.56989e-06, 1320.53
16170, 0.670496, 6.83308e-37, 4.84709e-35, 1.47914e-34, 3.29244e-08, 4.81154e-08, 3.33694e-08, 2.38095e-08, 1.14409e-07, 2.71375e-06, 6.5906e-06, 0.399737, 0.966369, 6.5906e-06, 1321.88
16185, 0.670137, 6.32094e-37, 4.51969e-35, 1.3776e-34, 3.30525e-08, 4.82965e-08, 3.34222e-08, 2.38382e-08, 1.14771e-07, 2.7161e-06, 6.60414e-06, 0.400273, 0.966357, 6.60414e-06, 1323.13
16200, 0.669753, 5.85877e-37, 4.21414e-35, 1.28297e-34, 2.97164e-08, 4.34235e-08, 2.99815e-08, 2.13762e-08, 1.03121e-07, 2.43476e-06, 5.92762e-06, 0.400847, 0.966346, 5.92762e-06, 1316.15
16215, 0.669333, 5.43551e-37, 3.92909e-35, 1.19478e-34, 3.02848e-08, 4.42565e-08, 3.04859e-08, 2.1728e-08, 1.05027e-07, 2.47398e-06, 6.03148e-06, 0.401473, 0.966334, 6.03148e-06, 1318.52
16230, 0.668986, 4.97765e-37, 3.65222e-35, 1.11276e-34, 3.03188e-08, 4.43026e-08, 3.04498e-08, 2.16938e-08, 1.05071e-07, 2.46925e-06, 6.0269e-06, 0.401993, 0.966323, 6.0269e-06, 1319.57
16245, 0.668574, 4.61824e-37, 3.40522e-35, 1.03627e-34, 3.28487e-08, 4.80054e-08, 3.29174e-08, 2.34434e-08, 1.13772e-07, 2.6675e-06, 6.51969e-06, 0.402609, 0.966311, 6.51969e-06, 1326.54
16260, 0.66813, 4.29084e-37, 3.17474e-35, 9.64994e-35, 3.30439e-08, 4.82985e-08, 3.3039e-08, 2.35214e-08, 1.14381e-07, 2.67548e-06, 6.54881e-06, 0.403272, 0.9663, 6.54881e-06, 1327.96
16275, 0.667672, 3.98066e-37, 2.95981e-35, 8.98596e-35, 3.31235e-08, 4.84205e-08, 3.30443e-08, 2.35166e-08, 1.14588e-07, 2.67403e-06, 6.55524e-06, 0.403958, 0.966289, 6.55524e-06, 1329.11
16290, 0.667198, 3.6972e-37, 2.75934e-35, 8.36744e-35, 3.06627e-08, 4.48306e-08, 3.0521e-08, 2.17129e-08, 1.06014e-07, 2.46811e-06, 6.05997e-06, 0.404668, 0.966277, 6.05997e-06, 1324.29
16305, 0.666736, 3.43212e-37, 2.57247e-35, 7.79162e-35, 3.34302e-08, 4.88843e-08, 3.32013e-08, 2.3611e-08, 1.15516e-07, 2.68297e-06, 6.59764e-06, 0.40536, 0.966266, 6.59764e-06, 1331.76
16320, 0.666174, 3.18538e-37, 2.39791e-35, 7.25429e-35, 3.32906e-08, 4.86881e-08, 3.29888e-08, 2.34515e-08, 1.14968e-07, 2.66394e-06, 6.56315e-06, 0.406205, 0.966255, 6.56315e-06, 1332.41
16335, 0.665693, 2.96332e-37, 2.23543e-35, 6.75484e-35, 3.12567e-08, 4.57255e-08, 3.09047e-08, 2.19621e-08, 1.07887e-07, 2.49393e-06, 6.15413e-06, 0.406927, 0.966244, 6.15413e-06, 1328.64
16350, 0.66523, 2.75315e-37, 2.08402e-35, 6.28992e-35, 3.34744e-08, 4.89799e-08, 3.30237e-08, 2.34595e-08, 1.15478e-07, 2.66308e-06, 6.5817e-06, 0.407622, 0.966232, 6.5817e-06, 1334.78
16365, 0.664748, 0, 1.9428e-35, 5.85681e-35, 3.24968e-08, 4.75596e-08, 3.19879e-08, 2.27153e-08, 1.12044e-07, 2.57775e-06, 6.38106e-06, 0.408348, 0.966221, 6.38106e-06, 1333.51
16380, 0.664261, 0, 1.81112e-35, 5.45347e-35, 3.19439e-08, 4.67601e-08, 3.13732e-08, 2.22708e-08, 1.10077e-07, 2.52647e-06, 6.2643e-06, 0.409081, 0.96621, 6.2643e-06, 1333.19
16395, 0.663672, 0, 1.68808e-35, 5.07712e-35, 3.32339e-08, 4.86689e-08, 3.25693e-08, 2.31119e-08, 1.14472e-07, 2.62102e-06, 6.51153e-06, 0.409967, 0.966199, 6.51153e-06, 1337.16
16410, 0.663138, 0, 1.57354e-35, 4.72711e-35, 3.2488e-08, 4.75899e-08, 3.17679e-08, 2.25352e-08, 1.11846e-07, 2.55477e-06, 6.35829e-06, 0.410771, 0.966188, 6.35829e-06, 1336.42
16425, 0.662566, 0, 1.46669e-35, 4.40096e-35, 3.34529e-08, 4.90216e-08, 3.26397e-08, 2.31455e-08, 1.15114e-07, 2.62309e-06, 6.54083e-06, 0.411634, 0.966177, 6.54083e-06, 1339.62
16440, 0.662013, 0, 1.36712e-35, 4.09741e-35, 3.2625e-08, 4.78246e-08, 3.17616e-08, 2.25148e-08, 1.12211e-07, 2.55078e-06, 6.37233e-06, 0.412471, 0.966165, 6.37233e-06, 1338.7
16455, 0.661452, 0, 1.27429e-35, 3.81476e-35, 3.37666e-08, 4.95172e-08, 3.27997e-08, 2.32424e-08, 1.16084e-07, 2.63236e-06, 6.58849e-06, 0.413318, 0.966154, 6.58849e-06, 1342.29
16470, 0.660959, 0, 1.18789e-35, 3.55195e-35, 3.37886e-08, 4.9564e-08, 3.27486e-08, 2.31979e-08, 1.16101e-07, 2.62645e-06, 6.58459e-06, 0.414063, 0.966143, 6.58459e-06, 1343.32
